Word,Lemma,prs,freq,n_morphemes,Length,Lemma_Zipf_Frequency,Zipf_Frequency
chassa,chasse,"(0, 1, 1)",39.3499999999999,2,6,4.66,2.56
chromé,chrome,"(0, 1, 1)",0.2,2,6,3.69,2.54
halage,haler,"(0, 1, 1)",0.16,2,6,1.54,2.62
haussa,hausse,"(0, 1, 1)",0.85,2,6,4.53,2.59
heurta,heurt,"(0, 1, 1)",8.67,2,6,2.66,2.5
hochet,hocher,"(0, 1, 1)",0.88,2,6,2.35,2.61
intima,intime,"(0, 1, 1)",9.9,2,6,4.12,1.97
jeunot,jeune,"(0, 1, 1)",2.02,2,6,5.4,2.6
jovial,joie,"(0, 1, 1)",0.6,2,6,4.66,2.79
gêneur,gêne,"(0, 1, 1)",0.85,2,6,4.19,1.84
germer,germe,"(0, 1, 1)",0.23,2,6,3.17,2.92
ciller,cil,"(0, 1, 1)",0.04,2,6,2.95,2.38
cinglé,cingle,"(0, 1, 1)",37.53,2,6,2.03,3.02
cirage,cire,"(0, 1, 1)",2.08,2,6,3.79,2.61
cireux,cire,"(0, 1, 1)",0.06,2,6,3.79,1.95
bronzé,bronze,"(0, 1, 1)",6.26,2,6,4.23,3.05
brossa,brosse,"(0, 1, 1)",4.18,2,6,3.84,1.67
bûcher,bûche,"(0, 1, 1)",3.90999999999999,2,6,3.04,3.38
buttés,butte,"(0, 1, 1)",0.0,2,6,3.52,1.08
buvard,boire,"(0, 1, 1)",0.12,2,6,4.62,2.33
buveur,boire,"(0, 1, 1)",2.16,2,6,4.62,2.88
cabrer,cabri,"(0, 1, 1)",0.01,2,6,2.43,2.11
cachot,cacher,"(0, 1, 1)",3.67,2,6,4.46,3.11
cadrer,cadre,"(0, 1, 1)",0.64,2,6,5.11,2.98
lactée,lact,"(0, 1, 1)",0.75,2,6,1.21,3.17
laveur,laver,"(0, 1, 1)",1.51,2,6,4.16,3.01
lavoir,laver,"(0, 1, 1)",0.15,2,6,4.16,3.03
lettré,lettre,"(0, 1, 1)",0.25,2,6,4.92,2.86
liasse,lier,"(0, 1, 1)",0.65,2,6,3.74,3.0
limant,lime,"(0, 1, 1)",0.16,2,6,3.19,1.15
loueur,louer,"(0, 1, 1)",0.41,2,6,4.17,2.83
luxure,luxe,"(0, 1, 1)",2.92,2,6,4.45,3.0
sachet,sac,"(0, 1, 1)",4.37,2,6,4.8,3.37
saleté,sale,"(0, 1, 1)",11.96,2,6,4.62,3.34
salins,sel,"(0, 1, 1)",0.0,2,6,4.38,3.0
sapeur,saper,"(0, 1, 1)",0.77,2,6,3.02,2.78
lycéen,lycée,"(0, 1, 1)",3.54,2,6,4.75,3.42
maigri,maigre,"(0, 1, 1)",4.91,2,6,3.85,2.75
marqua,marque,"(0, 1, 1)",35.6199999999999,2,6,5.02,3.05
massue,masser,"(0, 1, 1)",0.57,2,6,3.22,3.08
mâture,mât,"(0, 1, 1)",0.14,2,6,3.35,2.49
mécano,mécan,"(0, 1, 1)",1.68,2,6,1.09,2.96
médusé,méduse,"(0, 1, 1)",0.16,2,6,3.14,2.33
menaça,menace,"(0, 1, 1)",35.94,2,6,4.6,2.42
mesura,mesure,"(0, 1, 1)",12.37,2,6,5.2,1.92
meublé,meuble,"(0, 1, 1)",1.69,2,6,3.73,3.08
miette,mie,"(0, 1, 1)",8.67,2,6,3.43,3.01
mutant,muter,"(0, 1, 1)",6.92,2,6,2.77,3.1
myopie,myope,"(0, 1, 1)",0.29,2,6,2.94,2.9
nageur,nage,"(0, 1, 1)",1.9,2,6,3.79,3.32
riante,rire,"(0, 1, 1)",0.28,2,6,4.79,2.03
rieurs,rire,"(0, 1, 1)",0.56,2,6,4.79,2.41
rivage,rive,"(0, 1, 1)",5.46,2,6,4.25,3.48
rocker,rock,"(0, 1, 1)",1.52,2,6,4.48,2.82
rôdeur,rôder,"(0, 1, 1)",1.33999999999999,2,6,2.53,2.61
rondin,rond,"(0, 1, 1)",0.76,2,6,4.27,2.24
rosace,rose,"(0, 1, 1)",0.0,2,6,4.72,2.77
rosier,rose,"(0, 1, 1)",0.85,2,6,4.72,2.98
rouget,rouge,"(0, 1, 1)",0.35,2,6,5.13,2.76
roulis,rouler,"(0, 1, 1)",0.56,2,6,4.16,2.74
ruades,ruer,"(0, 1, 1)",0.01,2,6,2.82,1.81
odorat,odeur,"(0, 1, 1)",1.28,2,6,4.4,3.17
orangé,orange,"(0, 1, 1)",0.34,2,6,4.6,3.1
ouatée,ouate,"(0, 1, 1)",0.0,2,6,2.8,1.51
oublia,oubli,"(0, 1, 1)",517.02,2,6,3.97,2.47
pâleur,pâle,"(0, 1, 1)",1.38,2,6,3.81,2.47
modelé,modèle,"(0, 1, 1)",1.7,2,6,4.97,2.82
mollet,mou,"(0, 1, 1)",1.81999999999999,2,6,3.85,3.34
mollit,mou,"(0, 1, 1)",0.26,2,6,3.85,1.43
motard,moto,"(0, 1, 1)",4.02,2,6,4.31,3.43
muscat,musc,"(0, 1, 1)",0.36,2,6,2.81,2.74
musclé,muscle,"(0, 1, 1)",3.37,2,6,3.82,3.43
calmos,calme,"(0, 1, 1)",1.69,2,6,4.86,2.58
captif,capter,"(0, 1, 1)",1.41,2,6,3.71,3.05
cariée,carie,"(0, 1, 1)",0.28,2,6,2.93,1.34
beurré,beurre,"(0, 1, 1)",0.92,2,6,4.29,2.65
biaise,biais,"(0, 1, 1)",0.06,2,6,4.29,2.45
biquet,bique,"(0, 1, 1)",0.54,2,6,2.21,1.97
blêmit,blême,"(0, 1, 1)",0.28,2,6,2.59,1.43
bloqua,bloc,"(0, 1, 1)",39.84,2,6,4.49,2.04
bluffe,bluff,"(0, 1, 1)",4.06,2,6,3.38,2.29
boisée,boire,"(0, 1, 1)",0.18,2,6,4.62,2.98
penaud,pen,"(0, 1, 1)",0.2,2,6,4.55,2.47
pensif,penser,"(0, 1, 1)",0.799999999999999,2,6,5.08,2.68
perché,perche,"(0, 1, 1)",1.74,2,6,3.59,3.39
persan,perse,"(0, 1, 1)",0.34,2,6,3.66,3.24
pétard,pét,"(0, 1, 1)",7.18999999999999,2,6,1.53,3.26
napper,nappe,"(0, 1, 1)",0.01,2,6,3.54,1.84
noirci,noir,"(0, 1, 1)",2.24,2,6,5.13,2.71
notant,note,"(0, 1, 1)",0.16,2,6,4.96,3.12
noyade,noyer,"(0, 1, 1)",1.85,2,6,3.82,3.32
nudité,nu,"(0, 1, 1)",2.1,2,6,4.32,3.45
boucla,boucle,"(0, 1, 1)",17.8,2,6,4.29,1.35
bridés,bride,"(0, 1, 1)",0.66,2,6,3.41,2.75
astral,astre,"(0, 1, 1)",0.78,2,6,3.14,3.09
baffer,baffe,"(0, 1, 1)",0.49,2,6,3.04,2.3
baguée,bague,"(0, 1, 1)",0.0,2,6,3.99,1.25
balaie,balai,"(0, 1, 1)",10.1299999999999,2,6,3.48,2.92
balisé,balise,"(0, 1, 1)",0.06,2,6,3.35,2.74
bandés,bande,"(0, 1, 1)",1.11,2,6,4.96,2.83
ponton,pont,"(0, 1, 1)",1.01,2,6,4.76,2.98
poupin,poup,"(0, 1, 1)",0.0,2,6,1.7,1.95
pubien,pubis,"(0, 1, 1)",0.57,2,6,2.72,2.18
radier,radi,"(0, 1, 1)",0.23,2,6,2.05,2.78
panser,pan,"(0, 1, 1)",0.5,2,6,4.0,2.81
parure,parer,"(0, 1, 1)",1.0,2,6,3.3,3.29
pauser,pause,"(0, 1, 1)",0.01,2,6,4.47,1.69
pelure,peler,"(0, 1, 1)",0.38,2,6,2.66,2.29
ravina,ravin,"(0, 1, 1)",0.06,2,6,3.35,1.5
récita,récit,"(0, 1, 1)",9.74999999999999,2,6,4.46,1.79
recula,recul,"(0, 1, 1)",50.89,2,6,4.24,2.55
refusa,refus,"(0, 1, 1)",143.88,2,6,4.4,3.4
rejeta,rejet,"(0, 1, 1)",26.05,2,6,4.07,2.5
repéra,repère,"(0, 1, 1)",23.7099999999999,2,6,3.79,2.05
reposa,repos,"(0, 1, 1)",93.79,2,6,4.44,2.35
résiné,résine,"(0, 1, 1)",0.0,2,6,3.51,1.07
piloté,pilote,"(0, 1, 1)",7.83,2,6,4.52,3.34
pipeau,pipe,"(0, 1, 1)",1.84,2,6,3.9,2.81
piquet,piquer,"(0, 1, 1)",1.48,2,6,3.88,3.18
piqûre,piquer,"(0, 1, 1)",7.59,2,6,3.88,3.39
rimait,rime,"(0, 1, 1)",0.28,2,6,3.73,2.15
risqua,risque,"(0, 1, 1)",55.9,2,6,5.12,1.91
roussi,roux,"(0, 1, 1)",1.14,2,6,4.16,2.42
saboté,sabot,"(0, 1, 1)",4.89,2,6,3.1,2.69
saigna,sang,"(0, 1, 1)",36.01,2,6,4.98,1.2
sangla,sangle,"(0, 1, 1)",0.04,2,6,2.81,1.32
saoula,saoul,"(0, 1, 1)",13.82,2,6,3.49,1.28
satané,satan,"(0, 1, 1)",6.81999999999999,2,6,3.84,2.46
saucer,sauce,"(0, 1, 1)",0.06,2,6,4.26,2.07
scellé,sceau,"(0, 1, 1)",6.36,2,6,3.66,3.44
râlait,râle,"(0, 1, 1)",3.19999999999999,2,6,3.4,2.14
ravagé,ravage,"(0, 1, 1)",1.83,2,6,3.16,3.33
bavait,bave,"(0, 1, 1)",7.08,2,6,3.29,1.81
baveur,bave,"(0, 1, 1)",0.08,2,6,3.29,1.7
baveux,bave,"(0, 1, 1)",1.24,2,6,3.29,2.77
bavure,bave,"(0, 1, 1)",1.66,2,6,3.29,3.14
bêcher,bêche,"(0, 1, 1)",0.36,2,6,2.62,1.97
sciure,scie,"(0, 1, 1)",0.69,2,6,3.62,2.7
sensée,sentir,"(0, 1, 1)",3.23,2,6,4.68,3.27
sonate,son,"(0, 1, 1)",2.95,2,6,6.47,3.05
sonnet,son,"(0, 1, 1)",0.72,2,6,6.47,2.88
suaire,suer,"(0, 1, 1)",0.28,2,6,3.07,2.59
suante,suer,"(0, 1, 1)",0.03,2,6,3.07,1.22
tapage,tape,"(0, 1, 1)",1.69,2,6,4.25,3.15
tenace,tenir,"(0, 1, 1)",1.96,2,6,4.89,3.34
sciait,scie,"(0, 1, 1)",2.4,2,6,3.62,1.39
seller,selle,"(0, 1, 1)",0.52,2,6,3.79,3.26
shooté,shoot,"(0, 1, 1)",2.84,2,6,3.36,2.61
singer,singe,"(0, 1, 1)",0.16,2,6,3.93,3.26
sonder,sonde,"(0, 1, 1)",1.69,2,6,3.91,3.18
soucia,souci,"(0, 1, 1)",21.28,2,6,4.49,1.42
stoppa,stop,"(0, 1, 1)",8.46,2,6,4.36,2.37
tailla,taille,"(0, 1, 1)",8.22999999999999,2,6,4.9,1.76
tamise,tamis,"(0, 1, 1)",0.86,2,6,2.87,3.05
tierce,tier,"(0, 1, 1)",0.38,2,6,3.14,3.41
tirade,tir,"(0, 1, 1)",1.25,2,6,4.43,2.95
triade,tri,"(0, 1, 1)",1.19,2,6,3.98,2.9
triage,tri,"(0, 1, 1)",1.42,2,6,3.98,3.16
ajouta,ajout,"(0, 1, 1)",35.6399999999999,2,6,3.9,3.13
alerté,alerte,"(0, 1, 1)",4.3,2,6,4.43,3.25
altéré,altérer,"(0, 1, 1)",2.02,2,6,3.25,3.11
amarré,amarre,"(0, 1, 1)",0.71,2,6,2.36,2.75
appâté,appât,"(0, 1, 1)",1.23,2,6,3.28,1.74
appela,appel,"(0, 1, 1)",1165.2,2,6,5.07,3.2
âpreté,âpre,"(0, 1, 1)",0.04,2,6,3.05,2.42
vérolé,vérole,"(0, 1, 1)",0.02,2,6,2.63,1.9
viandé,viande,"(0, 1, 1)",0.05,2,6,4.51,1.32
tapota,tape,"(0, 1, 1)",0.84,2,6,4.25,1.81
tatoué,tatou,"(0, 1, 1)",4.21,2,6,2.54,3.15
teinté,teindre,"(0, 1, 1)",1.02,2,6,2.93,3.16
terrai,terre,"(0, 1, 1)",0.72,2,6,5.33,1.55
tiercé,tiers,"(0, 1, 1)",1.33,2,6,4.71,2.69
timbré,timbre,"(0, 1, 1)",2.41,2,6,3.8,2.88
tocard,toc,"(0, 1, 1)",1.2,2,6,3.63,2.98
toquée,toque,"(0, 1, 1)",0.79,2,6,2.94,1.89
tourna,tour,"(0, 1, 1)",231.57,2,6,5.37,3.32
éprise,priser,"(1, 1, 0)",0.84,2,6,2.15,2.67
obtins,tenir,"(1, 1, 0)",0.9,2,6,4.89,1.8
ravoir,avoir,"(1, 1, 0)",1.16,2,6,6.08,2.78
tracté,tract,"(0, 1, 1)",0.06,2,6,3.28,2.35
tressé,tresse,"(0, 1, 1)",0.64,2,6,3.02,2.62
triait,tri,"(0, 1, 1)",1.12,2,6,3.98,1.51
triché,triche,"(0, 1, 1)",9.19,2,6,3.53,3.09
truffé,truffe,"(0, 1, 1)",0.809999999999999,2,6,3.14,2.85
truqué,truc,"(0, 1, 1)",3.1,2,6,5.28,3.17
utérin,utérus,"(0, 1, 1)",0.06,2,6,3.57,2.7
valser,valse,"(0, 1, 1)",1.34,2,6,3.36,2.79
vaseux,vase,"(0, 1, 1)",0.25,2,6,3.77,2.63
revend,vendre,"(1, 1, 0)",4.26,2,6,4.81,3.06
revins,vin,"(1, 1, 0)",0.5,2,6,4.79,2.01
revoie,voie,"(1, 1, 0)",3.92,2,6,5.03,2.7
rouvre,ouvre,"(1, 1, 0)",0.94,2,6,4.79,3.04
visita,visite,"(0, 1, 1)",27.43,2,6,4.9,2.77
volage,vol,"(0, 1, 1)",1.69,2,6,4.96,2.71
adroit,droit,"(1, 1, 0)",1.13,2,6,5.56,2.84
averse,verser,"(1, 1, 0)",1.15,2,6,4.07,3.07
déclic,clic,"(1, 1, 0)",0.96,2,6,3.79,3.31
éperdu,perdre,"(1, 1, 0)",0.58,2,6,5.02,2.15
dénoua,nouer,"(1, 1, 0)",1.23,2,6,3.29,1.17
dépoli,polir,"(1, 1, 0)",0.01,2,6,2.79,2.31
détend,tendre,"(1, 1, 0)",50.83,2,6,4.17,3.27
dévore,vore,"(1, 1, 0)",16.3,2,6,1.81,3.23
rebord,bord,"(1, 1, 0)",2.7,2,6,4.98,3.21
recoin,coin,"(1, 1, 0)",2.27,2,6,4.76,2.84
reflux,flux,"(1, 1, 0)",0.47,2,6,4.27,3.11
regain,gain,"(1, 1, 0)",0.14,2,6,4.19,3.38
remous,mou,"(1, 1, 0)",1.49,2,6,3.85,3.34
renais,nais,"(1, 1, 0)",0.35,2,6,2.62,1.91
répand,épandre,"(1, 1, 0)",20.47,2,6,2.29,3.48
repars,partir,"(1, 1, 0)",55.41,2,6,5.48,3.32
revécu,vivre,"(1, 1, 0)",7.79,2,6,5.21,1.95
ardent,ard,"(0, 1, 1)",8.74,2,6,2.72,3.39
ardeur,ard,"(0, 1, 1)",7.06999999999999,2,6,2.72,3.41
arrêta,arrêt,"(0, 1, 1)",1000.27999999999,2,6,4.8,3.31
usités,user,"(0, 1, 1)",0.01,2,6,3.86,2.19
usuels,user,"(0, 1, 1)",0.14,2,6,3.86,2.85
vallon,val,"(0, 1, 1)",2.51,2,6,4.33,3.45
vanité,vain,"(0, 1, 1)",5.16,2,6,4.03,3.3
veston,vêtir,"(0, 1, 1)",1.68,2,6,2.92,2.89
viseur,voir,"(0, 1, 1)",1.48,2,6,5.94,3.38
vitrée,vitre,"(0, 1, 1)",0.67,2,6,3.85,3.12
vivier,vivre,"(0, 1, 1)",0.07,2,6,5.21,3.26
vorace,vore,"(0, 1, 1)",0.94,2,6,1.81,2.63
voyeur,voy,"(0, 1, 1)",3.7,2,6,2.66,3.17
zonard,zone,"(0, 1, 1)",0.18,2,6,5.05,1.47
enraye,rayer,"(1, 1, 0)",0.3,2,6,3.2,2.13
entête,tête,"(1, 1, 0)",0.38,2,6,5.53,2.87
épiler,piler,"(1, 1, 0)",1.13,2,6,2.38,2.99
exposa,poser,"(1, 1, 0)",26.11,2,6,4.83,2.61
survis,voir,"(1, 1, 0)",1.33,2,6,5.94,2.57
afflux,flux,"(1, 1, 0)",0.25,2,6,4.27,3.43
allégé,léger,"(1, 1, 0)",2.73999999999999,2,6,4.49,2.97
avachi,vachir,"(1, 1, 0)",0.46,2,6,0.0,2.15
binôme,nôme,"(1, 1, 0)",0.2,2,6,0.0,3.26
délavé,laver,"(1, 1, 0)",0.29,2,6,4.16,2.51
démuni,munir,"(1, 1, 0)",1.33999999999999,2,6,3.1,2.77
rejoue,jouer,"(1, 1, 0)",2.66,2,6,5.23,2.85
réjoui,jouir,"(1, 1, 0)",17.81,2,6,3.78,2.91
relave,laver,"(1, 1, 0)",0.07,2,6,4.16,1.48
releva,lever,"(1, 1, 0)",50.13,2,6,4.54,3.02
écoula,couler,"(1, 1, 0)",9.68,2,6,4.05,2.0
élança,lancer,"(1, 1, 0)",2.16,2,6,4.68,2.25
embuée,buer,"(1, 1, 0)",0.04,2,6,1.26,1.5
émigré,migrer,"(1, 1, 0)",2.8,2,6,3.11,3.29
emmêle,mêler,"(1, 1, 0)",0.69,2,6,3.82,2.34
emmena,mener,"(1, 1, 0)",268.31,2,6,4.48,2.77
enfoui,fouir,"(1, 1, 0)",5.24,2,6,1.2,3.1
enjoué,jouer,"(1, 1, 0)",1.46,2,6,5.23,2.83
enlaça,lacer,"(1, 1, 0)",2.58,2,6,2.32,1.62
enleva,lever,"(1, 1, 0)",171.09,2,6,4.54,2.66
affola,fou,"(1, 1, 1)",5.83999999999999,3,6,4.9,1.2
agrégé,grèg,"(1, 1, 1)",0.81,3,6,0.0,3.32
ajusta,juste,"(1, 1, 1)",4.73,3,6,5.8,1.51
amassé,masser,"(1, 1, 1)",1.38,3,6,3.22,2.95
amoché,moche,"(1, 1, 1)",2.43,3,6,4.15,2.48
impair,pair,"(1, 1, 0)",0.34,2,6,3.96,3.15
impoli,polir,"(1, 1, 0)",4.22,2,6,2.79,2.99
import,porter,"(1, 1, 0)",256.789999999999,2,6,4.98,3.34
imposa,poser,"(1, 1, 0)",21.97,2,6,4.83,2.89
inapte,apte,"(1, 1, 0)",1.3,2,6,3.63,2.98
inégal,égal,"(1, 1, 0)",0.669999999999999,2,6,4.23,3.1
ingrat,grâce,"(1, 1, 0)",7.64999999999999,2,6,5.29,3.31
irréel,réel,"(1, 1, 0)",2.90999999999999,2,6,4.69,3.09
démodé,mode,"(1, 1, 1)",1.56,3,6,5.15,2.92
dénudé,nu,"(1, 1, 1)",0.9,3,6,4.32,2.79
déplia,pli,"(1, 1, 1)",1.2,3,6,3.36,1.4
déposa,poser,"(1, 1, 1)",50.66,3,6,4.83,2.88
écrémé,crème,"(1, 1, 1)",0.58,3,6,4.39,2.76
renoué,nouer,"(1, 1, 0)",1.02,2,6,3.29,2.61
rentra,entrer,"(1, 1, 0)",540.859999999999,2,6,4.77,3.04
retira,tirer,"(1, 1, 0)",79.3499999999999,2,6,4.76,3.22
abatis,battre,"(1, 1, 1)",0.0,3,6,4.67,1.04
aborda,bord,"(1, 1, 1)",9.49,3,6,4.98,2.22
adjugé,juge,"(1, 1, 1)",1.5,3,6,4.9,3.0
adossa,dos,"(1, 1, 1)",0.49,3,6,4.94,1.73
adouci,doux,"(1, 1, 1)",2.79,3,6,4.55,2.66
affamé,faim,"(1, 1, 1)",13.94,3,6,4.61,3.19
rasade,raser,"(0, 1, 1)",0.47,2,6,3.65,2.2
rasage,raser,"(0, 1, 1)",0.83,2,6,3.65,3.04
rayure,rayer,"(0, 1, 1)",2.82,2,6,3.2,2.7
régent,régir,"(0, 1, 1)",0.77,2,6,2.67,3.48
anémie,ém,"(1, 1, 1)",1.33,3,6,2.13,3.12
apaisa,paix,"(1, 1, 1)",7.42,3,6,4.97,1.76
aparté,partir,"(1, 1, 1)",0.2,3,6,5.48,2.81
apeuré,peur,"(1, 1, 1)",1.64,3,6,5.24,2.62
aplati,plat,"(1, 1, 1)",2.05,3,6,4.52,2.8
assura,sûr,"(1, 1, 1)",110.409999999999,3,6,5.27,2.93
avilir,vil,"(1, 1, 1)",0.4,3,6,3.21,2.07
décati,cat,"(1, 1, 1)",0.04,3,6,3.88,1.61
décodé,code,"(1, 1, 1)",2.3,3,6,5.0,2.15
décrié,cri,"(1, 1, 1)",0.04,3,6,4.1,2.9
agrafé,agrafe,"(0, 1, 1)",0.15,2,6,2.66,1.89
inonda,onde,"(1, 1, 1)",6.42,3,6,4.04,1.72
archer,arche,"(0, 1, 1)",3.77,2,6,3.71,3.43
archet,arche,"(0, 1, 1)",0.46,2,6,3.71,2.84
armada,arme,"(0, 1, 1)",1.04,2,6,4.67,3.17
ballot,balle,"(0, 1, 1)",1.45,2,6,4.6,2.95
boulon,boule,"(0, 1, 1)",2.71999999999999,2,6,4.2,2.88
caveau,cave,"(0, 1, 1)",1.99,2,6,4.17,3.16
féerie,fée,"(0, 1, 1)",0.46,2,6,3.75,2.75
festin,fête,"(0, 1, 1)",4.5,2,6,4.95,3.38
filins,fil,"(0, 1, 1)",0.44,2,6,4.82,1.86
fiston,fils,"(0, 1, 1)",30.38,2,6,5.4,3.22
frimas,frime,"(0, 1, 1)",1.84,2,6,2.53,2.33
gantée,gant,"(0, 1, 1)",0.02,2,6,3.5,1.9
acuité,acu,"(0, 1, 1)",0.56,2,6,1.85,3.09
évente,vent,"(1, 1, 1)",0.09,3,6,4.8,1.63
